Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-06-12,SMTK,yfinance,1.1299999952316284,1.1799999475479126,1.1100000143051147,1.1699999570846558,1.1699999570846558,46000,0.0,0.0,1.0,1.1299999952316284,1.1699999570846558
2025-06-13,SMTK,yfinance,1.1399999856948853,1.1799999475479126,1.1299999952316284,1.1399999856948853,1.1399999856948853,25600,0.0,0.0,1.0,1.1399999856948853,1.1399999856948853
2025-06-16,SMTK,yfinance,1.1200000047683716,1.1399999856948853,1.100000023841858,1.1299999952316284,1.1299999952316284,27200,0.0,0.0,1.0,1.1200000047683716,1.1299999952316284
2025-06-17,SMTK,yfinance,1.0700000524520874,1.1299999952316284,1.0700000524520874,1.0700000524520874,1.0700000524520874,33200,0.0,0.0,1.0,1.0700000524520874,1.0700000524520874
2025-06-18,SMTK,yfinance,1.059999942779541,1.0700000524520874,1.0199999809265137,1.0399999618530271,1.0399999618530271,27100,0.0,0.0,1.0,1.059999942779541,1.0399999618530271
2025-06-20,SMTK,yfinance,1.0499999523162842,1.0700000524520874,0.949999988079071,1.0,1.0,68300,0.0,0.0,1.0,1.0499999523162842,1.0
2025-06-23,SMTK,yfinance,0.9900000095367432,0.9900000095367432,0.9210000038146972,0.925000011920929,0.925000011920929,50400,0.0,0.0,1.0,0.9900000095367432,0.925000011920929
2025-06-24,SMTK,yfinance,0.8090000152587891,0.949999988079071,0.7799999713897705,0.9300000071525574,0.9300000071525574,2029400,0.0,0.0,1.0,0.8090000152587891,0.9300000071525574
2025-06-25,SMTK,yfinance,0.9049999713897704,1.0499999523162842,0.8799999952316284,0.959999978542328,0.959999978542328,140900,0.0,0.0,1.0,0.9049999713897704,0.959999978542328
2025-06-26,SMTK,yfinance,0.9300000071525574,1.0,0.8700000047683716,0.9200000166893004,0.9200000166893004,56800,0.0,0.0,1.0,0.9300000071525574,0.9200000166893004
2025-06-27,SMTK,yfinance,0.8949999809265137,0.949999988079071,0.8399999737739563,0.9300000071525574,0.9300000071525574,38000,0.0,0.0,1.0,0.8949999809265137,0.9300000071525574
2025-06-30,SMTK,yfinance,0.9300000071525574,1.0299999713897705,0.9300000071525574,1.0099999904632568,1.0099999904632568,81500,0.0,0.0,1.0,0.9300000071525574,1.0099999904632568
2025-07-01,SMTK,yfinance,1.0199999809265137,1.0800000429153442,0.959999978542328,1.0099999904632568,1.0099999904632568,72900,0.0,0.0,1.0,1.0199999809265137,1.0099999904632568
2025-07-02,SMTK,yfinance,1.0399999618530271,1.059999942779541,1.0,1.034999966621399,1.034999966621399,54000,0.0,0.0,1.0,1.0399999618530271,1.034999966621399
2025-07-03,SMTK,yfinance,1.0,1.0399999618530271,0.9760000109672546,1.0099999904632568,1.0099999904632568,23100,0.0,0.0,1.0,1.0,1.0099999904632568
2025-07-07,SMTK,yfinance,1.0299999713897705,1.0299999713897705,0.9710000157356262,1.0,1.0,42200,0.0,0.0,1.0,1.0299999713897705,1.0
2025-07-08,SMTK,yfinance,0.9660000205039978,1.0,0.9660000205039978,1.0,1.0,60400,0.0,0.0,1.0,0.9660000205039978,1.0
2025-07-09,SMTK,yfinance,0.8899999856948853,1.0099999904632568,0.8899999856948853,1.0,1.0,476100,0.0,0.0,1.0,0.8899999856948853,1.0
2025-07-10,SMTK,yfinance,0.9800000190734864,1.0,0.9559999704360962,1.0,1.0,23200,0.0,0.0,1.0,0.9800000190734864,1.0
2025-07-11,SMTK,yfinance,1.0,1.0700000524520874,0.9449999928474426,0.9900000095367432,0.9900000095367432,507400,0.0,0.0,1.0,1.0,0.9900000095367432
2025-07-14,SMTK,yfinance,0.9810000061988832,0.9900000095367432,0.8999999761581421,0.949999988079071,0.949999988079071,73300,0.0,0.0,1.0,0.9810000061988832,0.949999988079071
2025-07-15,SMTK,yfinance,0.949999988079071,0.9570000171661376,0.800000011920929,0.8270000219345093,0.8270000219345093,129300,0.0,0.0,1.0,0.949999988079071,0.8270000219345093
2025-07-16,SMTK,yfinance,0.8299999833106995,0.8489999771118164,0.7799999713897705,0.8169999718666077,0.8169999718666077,66600,0.0,0.0,1.0,0.8299999833106995,0.8169999718666077
2025-07-17,SMTK,yfinance,0.8379999995231628,1.2300000190734863,0.8199999928474426,1.1200000047683716,1.1200000047683716,3260300,0.0,0.0,1.0,0.8379999995231628,1.1200000047683716
2025-07-18,SMTK,yfinance,1.1299999952316284,1.1299999952316284,0.949999988079071,1.0499999523162842,1.0499999523162842,391000,0.0,0.0,1.0,1.1299999952316284,1.0499999523162842
2025-07-21,SMTK,yfinance,1.0199999809265137,1.0399999618530271,0.9800000190734864,1.037999987602234,1.037999987602234,89200,0.0,0.0,1.0,1.0199999809265137,1.037999987602234
2025-07-22,SMTK,yfinance,1.0099999904632568,1.0700000524520874,0.9900000095367432,1.0,1.0,45000,0.0,0.0,1.0,1.0099999904632568,1.0
2025-07-23,SMTK,yfinance,1.0099999904632568,1.034000039100647,1.0,1.0,1.0,41500,0.0,0.0,1.0,1.0099999904632568,1.0
2025-07-24,SMTK,yfinance,1.0,1.0,0.9399999976158142,0.959999978542328,0.959999978542328,58200,0.0,0.0,1.0,1.0,0.959999978542328
2025-07-25,SMTK,yfinance,0.9800000190734864,0.9990000128746032,0.959999978542328,0.959999978542328,0.959999978542328,39400,0.0,0.0,1.0,0.9800000190734864,0.959999978542328
2025-07-28,SMTK,yfinance,0.9800000190734864,0.9800000190734864,0.9399999976158142,0.949999988079071,0.949999988079071,36000,0.0,0.0,1.0,0.9800000190734864,0.949999988079071
2025-07-29,SMTK,yfinance,0.9330000281333924,0.9869999885559082,0.9200000166893004,0.949999988079071,0.949999988079071,19600,0.0,0.0,1.0,0.9330000281333924,0.949999988079071
2025-07-30,SMTK,yfinance,0.9300000071525574,0.949999988079071,0.9200000166893004,0.9300000071525574,0.9300000071525574,16400,0.0,0.0,1.0,0.9300000071525574,0.9300000071525574
2025-07-31,SMTK,yfinance,0.9200000166893004,0.9300000071525574,0.912999987602234,0.9190000295639038,0.9190000295639038,29300,0.0,0.0,1.0,0.9200000166893004,0.9190000295639038
2025-08-01,SMTK,yfinance,0.9100000262260436,0.9399999976158142,0.9020000100135804,0.9100000262260436,0.9100000262260436,25300,0.0,0.0,1.0,0.9100000262260436,0.9100000262260436
