ticker,filing_date,form,accession_number,primary_document,matched_keyword,filing_url,risk_category
BBAI,2026-01-02,8-K,0001193125-26-000952,d26482d8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000119312526000952/d26482d8k.htm,dilution
BBAI,2026-01-02,8-K,0001193125-26-000952,d26482d8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000119312526000952/d26482d8k.htm,warrants_convertibles
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,reverse_split
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,stock split,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,reverse_split
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,offering,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,dilution
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,warrant,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,warrants_convertibles
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,warrants_convertibles
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,compliance,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,delisting_compliance
LASE,2026-01-02,424B3,0001493152-26-000031,form424b3.htm,dilution,https://www.sec.gov/Archives/edgar/data/1807887/000149315226000031/form424b3.htm,dilution
LASE,2025-12-31,8-K,0001493152-25-029721,form8-k.htm,delisting,https://www.sec.gov/Archives/edgar/data/1807887/000149315225029721/form8-k.htm,delisting_compliance
LASE,2025-12-31,8-K,0001493152-25-029721,form8-k.htm,compliance,https://www.sec.gov/Archives/edgar/data/1807887/000149315225029721/form8-k.htm,delisting_compliance
RIOT,2025-12-31,8-K,0001104659-25-125324,riot-20251230x8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125324/riot-20251230x8k.htm,dilution
RIOT,2025-12-31,8-K,0001104659-25-125324,riot-20251230x8k.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125324/riot-20251230x8k.htm,dilution
RIOT,2025-12-31,8-K,0001104659-25-125324,riot-20251230x8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125324/riot-20251230x8k.htm,warrants_convertibles
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,dilution
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,dilution
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,warrants_convertibles
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,going concern,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,going_concern
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,delisting_compliance
RIOT,2025-12-31,424B5,0001104659-25-125315,riot-20251230x424b5.htm,dilution,https://www.sec.gov/Archives/edgar/data/1167419/000110465925125315/riot-20251230x424b5.htm,dilution
WULF,2025-12-29,8-K,0001104659-25-124839,tm2534384d1_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000110465925124839/tm2534384d1_8k.htm,dilution
WULF,2025-12-29,8-K,0001104659-25-124839,tm2534384d1_8k.htm,compliance,https://www.sec.gov/Archives/edgar/data/1083301/000110465925124839/tm2534384d1_8k.htm,delisting_compliance
BYND,2025-12-23,8-K,0001193125-25-329436,d33057d8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1655210/000119312525329436/d33057d8k.htm,warrants_convertibles
BYND,2025-12-23,8-K,0001193125-25-329436,d33057d8k.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1655210/000119312525329436/d33057d8k.htm,warrants_convertibles
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,reverse_split
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,offering,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,dilution
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,dilution
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,warrants_convertibles
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,warrants_convertibles
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,going concern,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,going_concern
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,compliance,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,delisting_compliance
LASE,2025-12-23,10-Q,0001493152-25-028857,form10-q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1807887/000149315225028857/form10-q.htm,dilution
KULR,2025-12-22,8-K,0001104659-25-123511,tm2534003d1_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1662684/000110465925123511/tm2534003d1_8k.htm,dilution
KULR,2025-12-22,8-K,0001104659-25-123511,tm2534003d1_8k.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1662684/000110465925123511/tm2534003d1_8k.htm,dilution
WULF,2025-12-18,8-K,0001104659-25-122616,tm2533501d2_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000110465925122616/tm2533501d2_8k.htm,dilution
WULF,2025-12-18,8-K,0001104659-25-122616,tm2533501d2_8k.htm,compliance,https://www.sec.gov/Archives/edgar/data/1083301/000110465925122616/tm2533501d2_8k.htm,delisting_compliance
WULF,2025-12-18,8-K,0001104659-25-122387,tm2533871d1_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000110465925122387/tm2533871d1_8k.htm,dilution
WULF,2025-12-18,8-K,0001104659-25-122293,tm2533501d1_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000110465925122293/tm2533501d1_8k.htm,dilution
WULF,2025-12-18,8-K,0001104659-25-122293,tm2533501d1_8k.htm,compliance,https://www.sec.gov/Archives/edgar/data/1083301/000110465925122293/tm2533501d1_8k.htm,delisting_compliance
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,stock split,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,reverse_split
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,offering,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,dilution
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,warrants_convertibles
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,warrants_convertibles
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,going concern,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,going_concern
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,Nasdaq deficiency,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,delisting_compliance
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,delisting,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,delisting_compliance
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,compliance,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,delisting_compliance
DEVS,2025-12-16,10-Q,0001140361-25-045680,ef20060821_10q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1854480/000114036125045680/ef20060821_10q.htm,dilution
OPEN,2025-12-15,8-K,0001140361-25-045459,ef20061208_8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125045459/ef20061208_8k.htm,warrants_convertibles
CXAI,2025-12-12,424B3,0001829126-25-009956,cxapp_424b3.htm,offering,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009956/cxapp_424b3.htm,dilution
CXAI,2025-12-12,424B3,0001829126-25-009956,cxapp_424b3.htm,warrant,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009956/cxapp_424b3.htm,warrants_convertibles
CXAI,2025-12-12,8-K,0001829126-25-009955,cxapp_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009955/cxapp_8k.htm,dilution
CXAI,2025-12-12,8-K,0001829126-25-009955,cxapp_8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009955/cxapp_8k.htm,warrants_convertibles
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,reverse_split
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,stock split,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,reverse_split
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,dilution
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,other
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,warrants_convertibles
PLUG,2025-12-12,DEF 14A,0001104659-25-120686,tm2527479-4_def14a.htm,dilution,https://www.sec.gov/Archives/edgar/data/1093691/000110465925120686/tm2527479-4_def14a.htm,dilution
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,offering,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,dilution
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,dilution
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,warrant,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,warrants_convertibles
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,going concern,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,going_concern
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,compliance,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,delisting_compliance
NOTV,2025-12-05,10-K,0001628280-25-055483,notv-20250930.htm,dilution,https://www.sec.gov/Archives/edgar/data/720154/000162828025055483/notv-20250930.htm,dilution
VVOS,2025-12-05,8-K,0001493152-25-026438,form8-k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1716166/000149315225026438/form8-k.htm,warrants_convertibles
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,reverse_split
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,stock split,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,reverse_split
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,offering,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,dilution
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,warrant,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,warrants_convertibles
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,warrants_convertibles
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,delisting,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,delisting_compliance
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,compliance,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,delisting_compliance
DEVS,2025-12-03,424B3,0001140361-25-044189,ef20060564_424b3.htm,dilution,https://www.sec.gov/Archives/edgar/data/1854480/000114036125044189/ef20060564_424b3.htm,dilution
BBAI,2025-12-01,8-K,0001193125-25-303945,d75195d8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000119312525303945/d75195d8k.htm,warrants_convertibles
LASE,2025-11-28,8-K,0001493152-25-025400,form8-k.htm,delisting,https://www.sec.gov/Archives/edgar/data/1807887/000149315225025400/form8-k.htm,delisting_compliance
LASE,2025-11-28,8-K,0001493152-25-025400,form8-k.htm,compliance,https://www.sec.gov/Archives/edgar/data/1807887/000149315225025400/form8-k.htm,delisting_compliance
HIVE,2025-11-25,424B5,0001062993-25-017025,form424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1720424/000106299325017025/form424b5.htm,dilution
HIVE,2025-11-25,424B5,0001062993-25-017025,form424b5.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1720424/000106299325017025/form424b5.htm,dilution
HIVE,2025-11-25,424B5,0001062993-25-017025,form424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1720424/000106299325017025/form424b5.htm,warrants_convertibles
HIVE,2025-11-25,424B5,0001062993-25-017025,form424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1720424/000106299325017025/form424b5.htm,delisting_compliance
HIVE,2025-11-25,424B5,0001062993-25-017025,form424b5.htm,dilution,https://www.sec.gov/Archives/edgar/data/1720424/000106299325017025/form424b5.htm,dilution
WULF,2025-11-25,8-K,0001083301-25-000107,wulf-20251125.htm,offering,https://www.sec.gov/Archives/edgar/data/1083301/000108330125000107/wulf-20251125.htm,dilution
OPEN,2025-11-21,8-K,0001140361-25-042984,ef20059583_8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042984/ef20059583_8k.htm,warrants_convertibles
OPEN,2025-11-21,8-K,0001140361-25-042984,ef20059583_8k.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042984/ef20059583_8k.htm,warrants_convertibles
OPEN,2025-11-21,8-K,0001140361-25-042984,ef20059583_8k.htm,dilution,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042984/ef20059583_8k.htm,dilution
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,stock split,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,reverse_split
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,offering,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,dilution
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,warrant,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,warrants_convertibles
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,warrants_convertibles
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,compliance,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,delisting_compliance
OPEN,2025-11-21,424B5,0001140361-25-042979,ny20059627x1_424b5.htm,dilution,https://www.sec.gov/Archives/edgar/data/1801169/000114036125042979/ny20059627x1_424b5.htm,dilution
PLUG,2025-11-21,8-K,0001104659-25-114978,tm2531936d1_8k.htm,offering,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114978/tm2531936d1_8k.htm,dilution
PLUG,2025-11-21,8-K,0001104659-25-114978,tm2531936d1_8k.htm,dilution,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114978/tm2531936d1_8k.htm,dilution
BYND,2025-11-20,8-K,0001655210-25-000214,bynd-20251119.htm,stock split,https://www.sec.gov/Archives/edgar/data/1655210/000165521025000214/bynd-20251119.htm,reverse_split
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,reverse split,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,reverse_split
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,stock split,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,reverse_split
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,offering,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,dilution
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,other
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,warrant,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,warrants_convertibles
PLUG,2025-11-20,PRE 14A,0001104659-25-114656,tm2527479-3_pre14a.htm,dilution,https://www.sec.gov/Archives/edgar/data/1093691/000110465925114656/tm2527479-3_pre14a.htm,dilution
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,offering,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,dilution
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,other
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,dilution
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,dilution
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,warrants_convertibles
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,going concern,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,going_concern
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,delisting,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,delisting_compliance
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,compliance,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,delisting_compliance
VVOS,2025-11-19,10-Q,0001493152-25-024253,form10-q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1716166/000149315225024253/form10-q.htm,dilution
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,stock split,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,reverse_split
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,offering,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,dilution
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,dilution
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,dilution
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,warrants_convertibles
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,going concern,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,going_concern
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,compliance,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,delisting_compliance
KULR,2025-11-18,10-Q,0001104659-25-113662,tmb-20250930x10q.htm,dilution,https://www.sec.gov/Archives/edgar/data/1662684/000110465925113662/tmb-20250930x10q.htm,dilution
BYND,2025-11-14,8-K,0001193125-25-281523,d35087d8k.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1655210/000119312525281523/d35087d8k.htm,warrants_convertibles
BCDA,2025-11-12,8-K,0001437749-25-034442,bcda20251112_8k.htm,warrant,https://www.sec.gov/Archives/edgar/data/925741/000143774925034442/bcda20251112_8k.htm,warrants_convertibles
CXAI,2025-11-12,424B3,0001829126-25-009079,cxapp_424b3.htm,offering,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009079/cxapp_424b3.htm,dilution
CXAI,2025-11-12,424B3,0001829126-25-009079,cxapp_424b3.htm,warrant,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009079/cxapp_424b3.htm,warrants_convertibles
CXAI,2025-11-12,424B3,0001829126-25-009079,cxapp_424b3.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009079/cxapp_424b3.htm,warrants_convertibles
CXAI,2025-11-12,424B3,0001829126-25-009079,cxapp_424b3.htm,going concern,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009079/cxapp_424b3.htm,going_concern
CXAI,2025-11-12,424B3,0001829126-25-009079,cxapp_424b3.htm,compliance,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009079/cxapp_424b3.htm,delisting_compliance
CXAI,2025-11-12,10-Q,0001829126-25-009077,cxappinc_10q.htm,offering,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009077/cxappinc_10q.htm,dilution
CXAI,2025-11-12,10-Q,0001829126-25-009077,cxappinc_10q.htm,warrant,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009077/cxappinc_10q.htm,warrants_convertibles
CXAI,2025-11-12,10-Q,0001829126-25-009077,cxappinc_10q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009077/cxappinc_10q.htm,warrants_convertibles
CXAI,2025-11-12,10-Q,0001829126-25-009077,cxappinc_10q.htm,going concern,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009077/cxappinc_10q.htm,going_concern
CXAI,2025-11-12,10-Q,0001829126-25-009077,cxappinc_10q.htm,compliance,https://www.sec.gov/Archives/edgar/data/1820875/000182912625009077/cxappinc_10q.htm,delisting_compliance
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,offering,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,dilution
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,dilution
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,warrant,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,warrants_convertibles
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,convertible note,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,warrants_convertibles
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,going concern,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,going_concern
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,delisting,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,delisting_compliance
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,compliance,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,delisting_compliance
MVIS,2025-11-12,10-Q,0001493152-25-021931,form10-q.htm,dilution,https://www.sec.gov/Archives/edgar/data/65770/000149315225021931/form10-q.htm,dilution
BBAI,2025-11-10,8-K,0001836981-25-000025,bbai-20251110.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000025/bbai-20251110.htm,dilution
BBAI,2025-11-10,8-K,0001836981-25-000025,bbai-20251110.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000025/bbai-20251110.htm,warrants_convertibles
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,stock split,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,reverse_split
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,offering,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,dilution
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,registered direct,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,other
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,dilution
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,ATM offering,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,dilution
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,warrant,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,warrants_convertibles
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,warrants_convertibles
BBAI,2025-11-10,10-Q,0001836981-25-000028,bbai-20250930.htm,compliance,https://www.sec.gov/Archives/edgar/data/1836981/000183698125000028/bbai-20250930.htm,delisting_compliance
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,offering,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,dilution
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,at-the-market,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,dilution
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,warrant,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,warrants_convertibles
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,convertible note,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,warrants_convertibles
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,going concern,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,going_concern
SOUN,2025-11-10,10-Q,0001840856-25-000022,soun-20250930.htm,compliance,https://www.sec.gov/Archives/edgar/data/1840856/000184085625000022/soun-20250930.htm,delisting_compliance
